,Label,Prob0,Prob1
1983,1,0.0002,0.9998
1984,1,0.0001,0.9999
1985,1,0.0001,0.9999
1986,1,0.0586,0.9414
1987,1,0.4364,0.5636
1988,1,0.0041,0.9959
1989,1,0.0005,0.9995
1990,1,0.0146,0.9854
1991,1,0.0008,0.9992
1992,1,0.0001,0.9999
1993,1,0.0001,0.9999
1994,1,0.0001,0.9999
1995,1,0.0001,0.9999
1996,1,0.0125,0.9875
1997,1,0.0001,0.9999
1998,1,0.0,1.0
1999,1,0.0,1.0
2000,1,0.0162,0.9838
2001,1,0.0009,0.9991
2002,1,0.0001,0.9999
2003,1,0.0016,0.9984
2004,1,0.0016,0.9984
2005,1,0.0604,0.9396
2006,1,0.0049,0.9951
2007,1,0.0028,0.9972
2008,1,0.0017,0.9983
2009,1,0.0121,0.9879
2010,1,0.0132,0.9868
2011,1,0.0238,0.9762
2012,1,0.0006,0.9994
2013,1,0.0001,0.9999
2014,1,0.0,1.0
2015,1,0.0,1.0
2016,1,0.0,1.0
2017,1,0.0,1.0
2018,1,0.003,0.997
2019,1,0.0038,0.9962
2020,1,0.0001,0.9999
2021,1,0.001,0.999
2022,1,0.0005,0.9995
2023,1,0.0003,0.9997
2024,1,0.0002,0.9998
2025,1,0.0,1.0
2026,1,0.0008,0.9992
2027,1,0.2381,0.7619
2028,1,0.0007,0.9993
2029,1,0.0001,0.9999
2030,1,0.0006,0.9994
2031,1,0.0002,0.9998
2032,1,0.0531,0.9469
2033,1,0.0,1.0
2034,1,0.0001,0.9999
2035,1,0.0518,0.9482
2036,1,0.0001,0.9999
2037,1,0.0207,0.9793
2038,1,0.016,0.984
2039,1,0.0026,0.9974
2040,1,0.0003,0.9997
2041,1,0.0,1.0
2042,1,0.0001,0.9999
2043,1,0.0,1.0
2044,1,0.0,1.0
2045,1,0.0,1.0
2046,1,0.0832,0.9168
2047,1,0.0006,0.9994
2048,1,0.0283,0.9717
2049,1,0.0201,0.9799
2050,1,0.0005,0.9995
2051,1,0.0,1.0
2052,1,0.0001,0.9999
2053,1,0.008,0.992
2054,1,0.0033,0.9967
2055,1,0.0001,0.9999
2056,1,0.0033,0.9967
2057,1,0.0,1.0
2058,1,0.0,1.0
2059,1,0.1222,0.8778
2060,1,0.0,1.0
2061,1,0.006,0.994
2062,1,0.0009,0.9991
2063,1,0.0069,0.9931
2064,1,0.0014,0.9986
2065,1,0.0001,0.9999
2066,1,0.0019,0.9981
2067,1,0.0,1.0
2068,1,0.0502,0.9498
2069,1,0.0,1.0
2070,1,0.0138,0.9862
2071,1,0.0003,0.9997
2072,1,0.0009,0.9991
2073,1,0.0036,0.9964
2074,1,0.0008,0.9992
2075,1,0.0041,0.9959
2076,1,0.0006,0.9994
2077,1,0.0121,0.9879
2078,1,0.0242,0.9758
2079,1,0.0009,0.9991
2080,1,0.0018,0.9982
2081,1,0.0034,0.9966
2082,1,0.0005,0.9995
2083,1,0.0001,0.9999
2084,1,0.0001,0.9999
2085,1,0.0018,0.9982
2086,1,0.0001,0.9999
2087,1,0.0001,0.9999
2088,1,0.0001,0.9999
2089,1,0.2213,0.7787
2090,1,0.0,1.0
2091,1,0.0001,0.9999
2092,1,0.0001,0.9999
2093,1,0.0001,0.9999
2094,1,0.0,1.0
2095,1,0.032,0.968
2096,1,0.0227,0.9773
2097,1,0.0001,0.9999
2098,1,0.0031,0.9969
2099,1,0.0003,0.9997
2100,1,0.0038,0.9962
2101,1,0.0001,0.9999
2102,1,0.0,1.0
2103,1,0.0,1.0
2104,1,0.0128,0.9872
2105,1,0.0001,0.9999
2106,1,0.2612,0.7388
2107,1,0.0001,0.9999
2108,1,0.0001,0.9999
2109,1,0.0061,0.9939
2110,1,0.0253,0.9747
2111,1,0.0345,0.9655
2112,1,0.0005,0.9995
2113,1,0.0142,0.9858
2114,1,0.0001,0.9999
2115,1,0.1333,0.8667
2116,1,0.0008,0.9992
2117,1,0.0051,0.9949
2118,1,0.0001,0.9999
2119,1,0.0002,0.9998
2120,1,0.0001,0.9999
2121,1,0.0093,0.9907
2122,1,0.0001,0.9999
2123,1,0.0034,0.9966
2124,1,0.0001,0.9999
2125,1,0.0058,0.9942
2126,1,0.0001,0.9999
2127,1,0.0002,0.9998
2128,1,0.0004,0.9996
2129,1,0.0,1.0
2130,1,0.2147,0.7853
2131,1,0.0,1.0
2132,1,0.0004,0.9996
2133,1,0.0001,0.9999
2134,1,0.0048,0.9952
2135,1,0.0064,0.9936
2136,1,0.001,0.999
2137,1,0.0,1.0
2138,1,0.0003,0.9997
2139,1,0.0003,0.9997
2140,1,0.0016,0.9984
2141,1,0.0,1.0
2142,1,0.0002,0.9998
2143,1,0.0137,0.9863
2144,1,0.3662,0.6338
2145,1,0.0001,0.9999
2146,1,0.0086,0.9914
2147,1,0.0,1.0
2148,1,0.0007,0.9993
2149,1,0.0291,0.9709
2150,1,0.0004,0.9996
2151,1,0.0002,0.9998
2152,1,0.0124,0.9876
2153,1,0.0,1.0
2154,1,0.1239,0.8761
2155,1,0.0014,0.9986
2156,1,0.0972,0.9028
2157,1,0.0001,0.9999
2158,1,0.145,0.855
2159,1,0.0037,0.9963
2160,1,0.0001,0.9999
2161,1,0.0008,0.9992
2162,1,0.0007,0.9993
2163,1,0.0001,0.9999
2164,1,0.0035,0.9965
2165,1,0.0,1.0
2166,1,0.0008,0.9992
2167,1,0.0047,0.9953
2168,1,0.0018,0.9982
2169,1,0.0,1.0
2170,1,0.0006,0.9994
2171,1,0.0033,0.9967
2172,1,0.0001,0.9999
2173,1,0.0004,0.9996
2174,1,0.0001,0.9999
2175,1,0.0657,0.9343
2176,1,0.0001,0.9999
2177,1,0.0005,0.9995
2178,1,0.0,1.0
2179,1,0.0002,0.9998
2180,1,0.0077,0.9923
2181,1,0.0001,0.9999
2182,1,0.0123,0.9877
2183,1,0.0005,0.9995
2184,1,0.0001,0.9999
2185,1,0.0,1.0
2186,1,0.0005,0.9995
2187,1,0.127,0.873
2188,1,0.001,0.999
2189,1,0.0354,0.9646
2190,1,0.0003,0.9997
2191,1,0.0,1.0
2192,1,0.0001,0.9999
2193,1,0.0001,0.9999
2194,1,0.0006,0.9994
2195,1,0.1072,0.8928
2196,1,0.0001,0.9999
2197,1,0.0004,0.9996
2198,1,0.0001,0.9999
2199,1,0.0002,0.9998
2200,1,0.0493,0.9507
2201,1,0.0273,0.9727
2202,1,0.0096,0.9904
2203,1,0.0001,0.9999
2204,1,0.0015,0.9985
2205,1,0.0001,0.9999
2206,1,0.0035,0.9965
2207,1,0.0065,0.9935
2208,1,0.0005,0.9995
2209,1,0.0,1.0
2210,1,0.0012,0.9988
2211,1,0.0001,0.9999
2212,1,0.0,1.0
2213,1,0.0,1.0
2214,1,0.0012,0.9988
2215,1,0.0002,0.9998
2216,1,0.2648,0.7352
2217,1,0.0001,0.9999
2218,1,0.2657,0.7343
2219,1,0.0001,0.9999
2220,1,0.0117,0.9883
2221,1,0.0002,0.9998
2222,1,0.0004,0.9996
2223,1,0.0001,0.9999
2224,1,0.0003,0.9997
2225,1,0.005,0.995
2226,1,0.0001,0.9999
2227,1,0.0707,0.9293
2228,1,0.0,1.0
2229,1,0.0056,0.9944
2230,1,0.0148,0.9852
2231,1,0.0024,0.9976
2232,1,0.0,1.0
2233,1,0.0018,0.9982
2234,1,0.012,0.988
2235,1,0.0001,0.9999
2236,1,0.008,0.992
2237,1,0.02,0.98
2238,1,0.0027,0.9973
2239,1,0.0001,0.9999
2240,1,0.0022,0.9978
2241,1,0.0913,0.9087
2242,1,0.0,1.0
2243,1,0.0005,0.9995
2244,1,0.0008,0.9992
2245,1,0.0096,0.9904
2246,1,0.0015,0.9985
2247,1,0.0138,0.9862
2248,1,0.0079,0.9921
2249,1,0.1554,0.8446
2250,1,0.0108,0.9892
2251,1,0.0259,0.9741
2252,1,0.0,1.0
2253,1,0.0008,0.9992
2254,1,0.0004,0.9996
2255,1,0.001,0.999
2256,1,0.001,0.999
2257,1,0.0022,0.9978
2258,1,0.0002,0.9998
2259,1,0.0024,0.9976
2260,1,0.0189,0.9811
2261,1,0.0956,0.9044
2262,1,0.105,0.895
2263,1,0.0002,0.9998
2264,1,0.016,0.984
2265,1,0.0002,0.9998
2266,1,0.0068,0.9932
2267,1,0.0083,0.9917
2268,1,0.0505,0.9495
2269,1,0.0002,0.9998
2270,1,0.0006,0.9994
2271,1,0.0,1.0
2272,1,0.0,1.0
2273,1,0.0018,0.9982
2274,1,0.003,0.997
2275,1,0.0002,0.9998
2276,1,0.0029,0.9971
2277,1,0.0,1.0
2278,1,0.0011,0.9989
2279,1,0.0002,0.9998
2280,1,0.0014,0.9986
2281,1,0.0173,0.9827
2282,1,0.0084,0.9916
2283,1,0.2725,0.7275
2284,1,0.0003,0.9997
2285,1,0.0004,0.9996
2286,1,0.0181,0.9819
2287,1,0.0012,0.9988
2288,1,0.0005,0.9995
2289,1,0.0018,0.9982
2290,1,0.2231,0.7769
2291,1,0.0015,0.9985
2292,1,0.0003,0.9997
2293,1,0.0009,0.9991
2294,1,0.0023,0.9977
2295,1,0.0,1.0
2296,1,0.0,1.0
2297,1,0.0002,0.9998
2298,1,0.0002,0.9998
2299,1,0.0004,0.9996
2300,1,0.0151,0.9849
2301,1,0.1796,0.8204
2302,1,0.0,1.0
2303,1,0.001,0.999
2304,1,0.0,1.0
2305,1,0.0299,0.9701
2306,1,0.0006,0.9994
2307,1,0.21,0.79
2308,1,0.0004,0.9996
2309,1,0.0,1.0
2310,1,0.001,0.999
2311,1,0.0002,0.9998
2312,1,0.0434,0.9566
2313,1,0.0044,0.9956
2314,1,0.0069,0.9931
2315,1,0.0001,0.9999
2316,1,0.0277,0.9723
2317,1,0.0,1.0
2318,1,0.0001,0.9999
2319,1,0.0001,0.9999
2320,1,0.0003,0.9997
2321,1,0.0021,0.9979
2322,1,0.0001,0.9999
2323,1,0.0001,0.9999
2324,1,0.007,0.993
2325,1,0.0,1.0
2326,1,0.4339,0.5661
2327,1,0.0063,0.9937
2328,1,0.0229,0.9771
2329,1,0.0,1.0
2330,1,0.0,1.0
2331,1,0.3132,0.6868
2332,1,0.0005,0.9995
2333,1,0.0001,0.9999
2334,1,0.0007,0.9993
2335,1,0.0001,0.9999
2336,1,0.0064,0.9936
2337,1,0.0001,0.9999
2338,1,0.0019,0.9981
2339,1,0.0003,0.9997
2340,1,0.0,1.0
2341,1,0.0001,0.9999
2342,1,0.0001,0.9999
2343,1,0.0001,0.9999
2344,1,0.0002,0.9998
2345,1,0.0209,0.9791
2346,1,0.0228,0.9772
2347,1,0.0,1.0
2348,1,0.0,1.0
2349,1,0.0083,0.9917
2350,1,0.0156,0.9844
2351,1,0.0018,0.9982
2352,1,0.0,1.0
2353,1,0.0013,0.9987
2354,1,0.0159,0.9841
2355,1,0.0005,0.9995
2356,1,0.0025,0.9975
2357,1,0.0001,0.9999
2358,1,0.0001,0.9999
2359,1,0.0,1.0
2360,1,0.0008,0.9992
2361,1,0.0033,0.9967
2362,1,0.0002,0.9998
2363,1,0.0001,0.9999
2364,1,0.0001,0.9999
2365,1,0.0,1.0
2366,1,0.0041,0.9959
2367,1,0.0147,0.9853
2368,1,0.0,1.0
2369,1,0.0002,0.9998
2370,1,0.0002,0.9998
2371,1,0.0266,0.9734
2372,1,0.0,1.0
2373,1,0.0001,0.9999
2374,1,0.0044,0.9956
2375,1,0.0001,0.9999
2376,1,0.0009,0.9991
2377,1,0.0013,0.9987
2378,1,0.0088,0.9912
2379,1,0.0028,0.9972
2380,1,0.0004,0.9996
2381,1,0.0004,0.9996
2382,1,0.0103,0.9897
2383,1,0.0001,0.9999
2384,1,0.0561,0.9439
2385,1,0.0007,0.9993
2386,1,0.0002,0.9998
2387,1,0.0002,0.9998
2388,1,0.0049,0.9951
2389,1,0.0026,0.9974
2390,1,0.0054,0.9946
2391,1,0.3434,0.6566
2392,1,0.0001,0.9999
2393,1,0.0001,0.9999
2394,1,0.0004,0.9996
2395,1,0.0021,0.9979
2396,1,0.0001,0.9999
2397,1,0.0003,0.9997
2398,1,0.0001,0.9999
2399,1,0.0001,0.9999
2400,1,0.0001,0.9999
2401,1,0.1951,0.8049
2402,1,0.0,1.0
2403,1,0.001,0.999
2404,1,0.0211,0.9789
2405,1,0.0005,0.9995
2406,1,0.0002,0.9998
2407,1,0.003,0.997
2408,1,0.0001,0.9999
2409,1,0.0001,0.9999
2410,1,0.0001,0.9999
2411,1,0.0007,0.9993
2412,1,0.0,1.0
2413,1,0.2343,0.7657
2414,1,0.0,1.0
2415,1,0.0,1.0
2416,1,0.0254,0.9746
2417,1,0.0,1.0
2418,1,0.0001,0.9999
2419,1,0.001,0.999
2420,1,0.0153,0.9847
2421,1,0.0405,0.9595
2422,1,0.0018,0.9982
2423,1,0.111,0.889
2424,1,0.0285,0.9715
2425,1,0.0218,0.9782
2426,1,0.0002,0.9998
2427,1,0.0006,0.9994
2428,1,0.0,1.0
2429,1,0.0006,0.9994
2430,1,0.0,1.0
2431,1,0.0,1.0
2432,1,0.0221,0.9779
2433,1,0.0007,0.9993
2434,1,0.021,0.979
2435,1,0.0001,0.9999
2436,1,0.0008,0.9992
2437,1,0.009,0.991
2438,1,0.0001,0.9999
2439,1,0.0001,0.9999
2440,1,0.0008,0.9992
2441,1,0.0001,0.9999
2442,1,0.0032,0.9968
2443,1,0.0,1.0
2444,1,0.0077,0.9923
2445,1,0.0513,0.9487
2446,1,0.0001,0.9999
2447,1,0.0003,0.9997
2448,1,0.0038,0.9962
2449,1,0.0001,0.9999
2450,1,0.0,1.0
2451,1,0.001,0.999
2452,1,0.0013,0.9987
2453,1,0.0001,0.9999
2454,1,0.0001,0.9999
2455,1,0.0001,0.9999
2456,1,0.2062,0.7938
2457,1,0.0,1.0
2458,1,0.0047,0.9953
2459,1,0.0001,0.9999
2460,1,0.0163,0.9837
2461,1,0.0,1.0
2462,1,0.0058,0.9942
2463,1,0.0003,0.9997
2464,1,0.0,1.0
2465,1,0.0024,0.9976
2466,1,0.0,1.0
2467,1,0.025,0.975
2468,1,0.0025,0.9975
2469,1,0.0002,0.9998
2470,1,0.0001,0.9999
2471,1,0.0004,0.9996
2472,1,0.0118,0.9882
2473,1,0.0001,0.9999
2474,1,0.0,1.0
2475,1,0.0003,0.9997
2476,1,0.2398,0.7602
2477,1,0.0,1.0
2478,1,0.0001,0.9999
2479,1,0.0004,0.9996
2480,1,0.0002,0.9998
2481,1,0.0088,0.9912
2482,1,0.025,0.975
2483,1,0.0003,0.9997
2484,1,0.0104,0.9896
2485,1,0.0005,0.9995
2486,1,0.0024,0.9976
2487,1,0.0071,0.9929
2488,1,0.0021,0.9979
2489,1,0.0,1.0
2490,1,0.0003,0.9997
2491,1,0.0054,0.9946
2492,1,0.0117,0.9883
2493,1,0.0006,0.9994
2494,1,0.0,1.0
2495,1,0.0028,0.9972
2496,1,0.0,1.0
2497,1,0.0001,0.9999
2498,1,0.0,1.0
2499,1,0.0,1.0
2500,1,0.0002,0.9998
2501,1,0.0324,0.9676
2502,1,0.0019,0.9981
2503,1,0.0005,0.9995
2504,1,0.0682,0.9318
2505,1,0.0139,0.9861
2506,1,0.0001,0.9999
2507,1,0.0048,0.9952
2508,1,0.0086,0.9914
2509,1,0.076,0.924
2510,1,0.0002,0.9998
2511,1,0.0026,0.9974
2512,1,0.0001,0.9999
2513,1,0.2175,0.7825
2514,1,0.0055,0.9945
2515,1,0.0,1.0
2516,1,0.0003,0.9997
2517,1,0.2573,0.7427
2518,1,0.0002,0.9998
2519,1,0.1506,0.8494
2520,1,0.0007,0.9993
2521,1,0.0002,0.9998
2522,1,0.0155,0.9845
2523,1,0.1466,0.8534
2524,1,0.0022,0.9978
2525,1,0.1093,0.8907
2526,1,0.2283,0.7717
2527,1,0.0012,0.9988
2528,1,0.0002,0.9998
2529,1,0.0041,0.9959
2530,1,0.0047,0.9953
2531,1,0.0026,0.9974
2532,1,0.0001,0.9999
2533,1,0.0016,0.9984
2534,1,0.0115,0.9885
2535,1,0.0609,0.9391
2536,1,0.0001,0.9999
2537,1,0.024,0.976
2538,1,0.0001,0.9999
2539,1,0.0,1.0
2540,1,0.2078,0.7922
2541,1,0.0001,0.9999
2542,1,0.001,0.999
2543,1,0.0048,0.9952
2544,1,0.0002,0.9998
2545,1,0.0004,0.9996
2546,1,0.0023,0.9977
2547,1,0.0001,0.9999
2548,1,0.0001,0.9999
2549,1,0.0004,0.9996
2550,1,0.0,1.0
2551,1,0.0,1.0
2552,1,0.0014,0.9986
2553,1,0.3842,0.6158
2554,1,0.0,1.0
2555,1,0.0001,0.9999
2556,1,0.0001,0.9999
2557,1,0.0638,0.9362
2558,1,0.0048,0.9952
2559,1,0.0003,0.9997
2560,1,0.0001,0.9999
2561,1,0.0273,0.9727
2562,1,0.3416,0.6584
2563,1,0.0019,0.9981
2564,1,0.0016,0.9984
2565,1,0.1552,0.8448
2566,1,0.0021,0.9979
2567,1,0.0,1.0
2568,1,0.0055,0.9945
2569,1,0.0003,0.9997
2570,1,0.1061,0.8939
2571,1,0.0008,0.9992
2572,1,0.0517,0.9483
2573,1,0.1012,0.8988
2574,1,0.2046,0.7954
2575,1,0.0031,0.9969
2576,1,0.0,1.0
2577,1,0.0001,0.9999
2578,1,0.0073,0.9927
2579,1,0.0001,0.9999
2580,1,0.0,1.0
2581,1,0.0013,0.9987
2582,1,0.0001,0.9999
2583,1,0.0,1.0
2584,1,0.0002,0.9998
2585,1,0.0024,0.9976
2586,1,0.0001,0.9999
2587,1,0.0032,0.9968
2588,1,0.0062,0.9938
2589,1,0.0246,0.9754
2590,1,0.0309,0.9691
2591,1,0.0009,0.9991
2592,1,0.1335,0.8665
2593,1,0.002,0.998
2594,1,0.0001,0.9999
2595,1,0.0692,0.9308
2596,1,0.0,1.0
2597,1,0.0007,0.9993
2598,1,0.0001,0.9999
2599,1,0.0006,0.9994
2600,1,0.0,1.0
2601,1,0.0066,0.9934
2602,1,0.0006,0.9994
2603,1,0.0458,0.9542
2604,1,0.0001,0.9999
2605,1,0.0,1.0
2606,1,0.0082,0.9918
2607,1,0.0007,0.9993
2608,1,0.0018,0.9982
2609,1,0.0001,0.9999
2610,1,0.1251,0.8749
2611,1,0.0086,0.9914
2612,1,0.0152,0.9848
2613,1,0.0021,0.9979
2614,1,0.0005,0.9995
2615,1,0.0005,0.9995
2616,1,0.0003,0.9997
2617,1,0.0002,0.9998
2618,1,0.0469,0.9531
2619,1,0.0004,0.9996
2620,1,0.0101,0.9899
2621,1,0.009,0.991
2622,1,0.0004,0.9996
2623,1,0.001,0.999
2624,1,0.0099,0.9901
2625,1,0.0005,0.9995
2626,1,0.0001,0.9999
2627,1,0.003,0.997
2628,1,0.0184,0.9816
2629,1,0.0029,0.9971
2630,1,0.0025,0.9975
2631,1,0.0001,0.9999
2632,1,0.0,1.0
2633,1,0.0,1.0
2634,1,0.0012,0.9988
2635,1,0.0081,0.9919
2636,1,0.1747,0.8253
2637,1,0.0001,0.9999
2638,1,0.0007,0.9993
2639,1,0.012,0.988
2640,1,0.0005,0.9995
2641,1,0.0002,0.9998
2642,1,0.0006,0.9994
2643,1,0.0001,0.9999
2644,1,0.0172,0.9828
2645,1,0.0001,0.9999
2646,1,0.0031,0.9969
2647,1,0.0033,0.9967
2648,1,0.0001,0.9999
2649,1,0.0001,0.9999
2650,1,0.0,1.0
2651,1,0.0006,0.9994
2652,1,0.0003,0.9997
2653,1,0.0097,0.9903
2654,1,0.0012,0.9988
2655,1,0.0022,0.9978
2656,1,0.0114,0.9886
2657,1,0.0002,0.9998
2658,1,0.0002,0.9998
2659,1,0.0,1.0
2660,1,0.0002,0.9998
2661,1,0.0002,0.9998
2662,1,0.0013,0.9987
2663,1,0.0001,0.9999
2664,1,0.0,1.0
2665,1,0.0076,0.9924
2666,1,0.0001,0.9999
2667,1,0.0025,0.9975
2668,1,0.0108,0.9892
2669,1,0.0,1.0
2670,1,0.0724,0.9276
2671,1,0.0,1.0
2672,1,0.0,1.0
2673,1,0.0011,0.9989
2674,1,0.0001,0.9999
2675,1,0.0001,0.9999
2676,1,0.0252,0.9748
2677,1,0.0014,0.9986
2678,1,0.0,1.0
2679,1,0.001,0.999
2680,1,0.0,1.0
2681,1,0.0001,0.9999
2682,0,0.5107,0.4893
2683,1,0.0002,0.9998
2684,1,0.0001,0.9999
2685,1,0.0001,0.9999
2686,1,0.0003,0.9997
2687,1,0.0002,0.9998
2688,1,0.0006,0.9994
2689,1,0.0,1.0
2690,1,0.0005,0.9995
2691,1,0.0006,0.9994
2692,1,0.0115,0.9885
2693,1,0.0,1.0
2694,1,0.022,0.978
2695,1,0.0109,0.9891
2696,1,0.0052,0.9948
2697,1,0.119,0.881
2698,1,0.0116,0.9884
2699,1,0.0017,0.9983
2700,1,0.0001,0.9999
2701,1,0.0263,0.9737
2702,1,0.0001,0.9999
2703,1,0.0024,0.9976
2704,1,0.0001,0.9999
2705,1,0.0003,0.9997
2706,1,0.0115,0.9885
2707,1,0.1586,0.8414
2708,1,0.0223,0.9777
2709,1,0.0003,0.9997
2710,1,0.0001,0.9999
2711,1,0.0006,0.9994
2712,1,0.0002,0.9998
2713,1,0.0004,0.9996
2714,1,0.0001,0.9999
2715,1,0.1902,0.8098
2716,1,0.1125,0.8875
2717,1,0.0452,0.9548
2718,1,0.0,1.0
2719,1,0.0214,0.9786
2720,1,0.0022,0.9978
2721,1,0.0001,0.9999
2722,1,0.0092,0.9908
2723,1,0.0002,0.9998
2724,1,0.0,1.0
2725,1,0.0,1.0
2726,1,0.0061,0.9939
2727,1,0.002,0.998
2728,1,0.0,1.0
2729,1,0.0001,0.9999
2730,1,0.0,1.0
2731,1,0.0086,0.9914
2732,1,0.0001,0.9999
2733,1,0.1148,0.8852
2734,1,0.0,1.0
2735,1,0.0,1.0
2736,1,0.0001,0.9999
2737,1,0.0152,0.9848
2738,1,0.0,1.0
2739,1,0.0001,0.9999
2740,1,0.0001,0.9999
2741,1,0.0004,0.9996
2742,1,0.0102,0.9898
2743,1,0.0008,0.9992
2744,1,0.0107,0.9893
2745,1,0.0,1.0
2746,1,0.0003,0.9997
2747,1,0.0001,0.9999
2748,1,0.0007,0.9993
2749,1,0.0005,0.9995
2750,1,0.0126,0.9874
2751,1,0.038,0.962
2752,1,0.0026,0.9974
2753,1,0.0537,0.9463
2754,1,0.0005,0.9995
2755,1,0.0001,0.9999
2756,1,0.0022,0.9978
2757,1,0.0028,0.9972
2758,1,0.0002,0.9998
2759,1,0.0001,0.9999
2760,1,0.005,0.995
2761,1,0.0001,0.9999
2762,1,0.0538,0.9462
2763,1,0.0001,0.9999
2764,1,0.3641,0.6359
2765,1,0.0,1.0
2766,1,0.0079,0.9921
2767,1,0.0301,0.9699
2768,1,0.0113,0.9887
2769,1,0.1921,0.8079
2770,1,0.0031,0.9969
2771,1,0.0001,0.9999
2772,1,0.0,1.0
2773,1,0.0,1.0
2774,1,0.0012,0.9988
2775,1,0.0001,0.9999
2776,1,0.1216,0.8784
2777,1,0.0027,0.9973
2778,1,0.0001,0.9999
2779,1,0.0005,0.9995
2780,1,0.0007,0.9993
2781,1,0.0395,0.9605
2782,1,0.0,1.0
2783,1,0.0006,0.9994
2784,1,0.0877,0.9123
2785,1,0.0006,0.9994
2786,1,0.0857,0.9143
2787,1,0.011,0.989
2788,1,0.0003,0.9997
2789,1,0.0041,0.9959
2790,1,0.0027,0.9973
2791,0,0.7545,0.2455
2792,1,0.0172,0.9828
2793,1,0.0,1.0
2794,1,0.0,1.0
2795,1,0.0601,0.9399
2796,1,0.0002,0.9998
2797,1,0.0,1.0
2798,1,0.0007,0.9993
2799,1,0.0001,0.9999
2800,1,0.0119,0.9881
2801,1,0.007,0.993
2802,1,0.0,1.0
2803,1,0.0002,0.9998
2804,1,0.0003,0.9997
2805,1,0.0019,0.9981
2806,1,0.004,0.996
2807,1,0.0001,0.9999
2808,1,0.0066,0.9934
2809,1,0.0,1.0
2810,1,0.0001,0.9999
2811,1,0.0005,0.9995
2812,1,0.0012,0.9988
2813,1,0.317,0.683
2814,1,0.0021,0.9979
2815,1,0.1239,0.8761
2816,1,0.0014,0.9986
2817,1,0.0,1.0
2818,1,0.0012,0.9988
2819,1,0.015,0.985
2820,1,0.0,1.0
2821,1,0.0002,0.9998
2822,1,0.0193,0.9807
2823,1,0.0,1.0
2824,1,0.0019,0.9981
2825,1,0.0001,0.9999
2826,1,0.0001,0.9999
2827,1,0.1246,0.8754
2828,1,0.0,1.0
2829,1,0.0028,0.9972
2830,1,0.0965,0.9035
2831,1,0.0077,0.9923
2832,1,0.0415,0.9585
2833,1,0.0101,0.9899
2834,1,0.0001,0.9999
2835,1,0.0002,0.9998
2836,1,0.0011,0.9989
2837,1,0.0033,0.9967
2838,1,0.0316,0.9684
2839,1,0.0,1.0
2840,1,0.0,1.0
2841,1,0.0182,0.9818
2842,1,0.0,1.0
2843,1,0.004,0.996
2844,1,0.0056,0.9944
2845,1,0.0039,0.9961
2846,1,0.0003,0.9997
2847,1,0.0001,0.9999
2848,1,0.015,0.985
2849,1,0.0023,0.9977
2850,1,0.1654,0.8346
2851,1,0.002,0.998
2852,1,0.002,0.998
2853,1,0.003,0.997
2854,1,0.0265,0.9735
2855,1,0.0042,0.9958
2856,1,0.0005,0.9995
2857,1,0.0001,0.9999
2858,1,0.0024,0.9976
2859,1,0.0051,0.9949
2860,1,0.0052,0.9948
2861,1,0.0,1.0
2862,1,0.002,0.998
2863,1,0.0016,0.9984
2864,1,0.0,1.0
2865,1,0.0209,0.9791
2866,1,0.0588,0.9412
2867,1,0.0001,0.9999
2868,1,0.0003,0.9997
2869,1,0.0049,0.9951
2870,1,0.0016,0.9984
2871,1,0.0002,0.9998
2872,1,0.0011,0.9989
2873,1,0.0001,0.9999
2874,1,0.069,0.931
2875,1,0.0,1.0
2876,1,0.0266,0.9734
2877,1,0.0001,0.9999
2878,1,0.0,1.0
2879,1,0.2425,0.7575
2880,1,0.2389,0.7611
2881,1,0.0034,0.9966
2882,1,0.0033,0.9967
2883,1,0.0249,0.9751
2884,1,0.0001,0.9999
2885,1,0.0001,0.9999
2886,1,0.0001,0.9999
2887,1,0.0044,0.9956
2888,1,0.0025,0.9975
2889,1,0.0,1.0
2890,1,0.0001,0.9999
2891,1,0.0002,0.9998
2892,1,0.0041,0.9959
2893,1,0.0002,0.9998
2894,1,0.0001,0.9999
2895,1,0.0005,0.9995
2896,1,0.0,1.0
2897,1,0.301,0.699
2898,1,0.0012,0.9988
2899,1,0.0042,0.9958
2900,1,0.0041,0.9959
2901,1,0.1628,0.8372
2902,1,0.0004,0.9996
2903,1,0.0003,0.9997
2904,1,0.0003,0.9997
2905,1,0.0,1.0
2906,1,0.1587,0.8413
2907,1,0.0052,0.9948
2908,1,0.1561,0.8439
2909,1,0.0,1.0
2910,1,0.3965,0.6035
2911,1,0.0001,0.9999
2912,1,0.0012,0.9988
2913,1,0.0,1.0
2914,1,0.2223,0.7777
2915,1,0.0003,0.9997
2916,1,0.0006,0.9994
2917,1,0.0001,0.9999
2918,1,0.0,1.0
2919,1,0.0077,0.9923
2920,1,0.0067,0.9933
2921,1,0.3641,0.6359
2922,1,0.0039,0.9961
2923,1,0.0532,0.9468
2924,1,0.0015,0.9985
2925,1,0.0037,0.9963
2926,1,0.0002,0.9998
2927,1,0.0006,0.9994
2928,1,0.0001,0.9999
2929,1,0.0,1.0
2930,1,0.0356,0.9644
2931,1,0.0002,0.9998
2932,1,0.001,0.999
2933,1,0.0049,0.9951
2934,1,0.0035,0.9965
2935,1,0.0,1.0
2936,1,0.0001,0.9999
2937,1,0.0569,0.9431
2938,1,0.0,1.0
2939,1,0.0001,0.9999
2940,1,0.0001,0.9999
2941,1,0.0043,0.9957
