accX,accY,accZ,gyroX,gyroY,gyroZ
0.574505,1.087638,12.142899,-0.161196,-0.447299,-0.573336
0.838556,2.743794,13.592933,0.234256,-0.170552,0.143747
1.40887,3.203189,8.231383,-0.030194,-0.211004,0.039416
0.048948,1.151555,7.765551,-0.158777,-0.006066,0.209627
1.193019,-0.334255,11.819721,-0.178906,-0.206491,-0.169262
-1.025817,2.770439,12.121643,0.277378,0.032652,-0.222631
0.849034,0.576601,13.097613,0.211915,-0.204036,0.143031
0.07709,3.066373,7.810757,0.282481,-0.087884,-0.074511
1.162782,1.559906,7.764803,0.130934,0.011378,-0.061238
-0.236808,3.731291,11.566298,0.054821,-0.350181,0.183598
-0.571811,3.088677,9.245224,0.005927,-0.356734,-0.041687
0.142204,1.647773,6.628217,-0.183333,0.14366,-0.308422
-0.808469,1.893413,6.778205,0.265714,0.291015,-0.04877
0.224982,1.339115,7.623647,-0.096171,-0.03616,0.086396
0.886606,0.286654,10.567874,-0.091278,-0.435638,0.345954
0.606389,0.749491,7.16994,0.22431,-0.109622,-0.091836
-0.796793,1.990112,9.813593,-0.538333,-0.056407,0.094416
0.655038,1.758094,9.390872,0.072771,-0.281429,0.013781
0.117655,2.508334,7.857909,0.185221,0.146123,-0.278091
-0.15852,3.105143,6.162685,0.031534,0.350113,-0.450074
0.861908,1.88982,7.348968,0.110476,0.099751,-1.326062
0.619562,1.57712,13.095667,0.166035,0.161617,-0.084006
0.834814,1.69732,8.509654,-0.393148,0.7435,0.184016
-0.03368,2.968627,7.680828,0.052512,-0.191741,-0.099555
-0.288899,3.46739,9.052276,0.052481,0.05147,0.234962
-0.617765,0.959056,10.370435,0.202531,0.040487,-0.397594
1.308279,2.258653,8.230036,0.044891,-0.26424,0.065288
1.551524,1.054856,11.755205,-0.150299,-0.118326,-0.14018
1.595382,0.592767,13.343552,-0.143424,0.047227,0.047164
-1.057701,2.281406,8.901689,0.098946,-0.411067,-0.604602
-0.238604,3.106191,11.58456,-0.201673,0.295417,-0.35091
1.169518,1.131497,10.816357,-0.846752,0.000276,-0.094829
-0.595462,3.006797,10.812615,0.206363,-0.19887,-0.119158
-0.632585,1.491199,9.711505,-0.038252,0.0499,0.023613
-0.024998,2.445165,7.908354,-0.519619,-0.086006,0.055562
-0.154928,4.078569,7.904612,-0.072407,-0.247161,0.073926
1.91392,-0.428708,7.058272,0.210661,-0.232217,-0.34818
0.887953,1.551973,9.785152,-0.139011,0.118105,-0.259868
-0.139809,1.48102,7.484286,-0.137999,-0.242217,0.227233
0.618514,1.208587,6.397397,0.329253,0.173157,0.069356
0.061522,3.863466,11.872561,0.079062,-0.019459,-0.008235
-0.883313,2.5007,11.896361,-0.497162,0.264186,-0.285829
-1.331781,3.031795,12.039464,0.081468,-0.466195,-0.059553
-0.536035,4.340075,10.83911,-0.196396,0.376931,-0.040276
-0.214953,2.970573,11.008258,-0.049814,-0.066515,0.027596
-0.363444,4.142785,8.974438,0.125521,-0.240275,-0.052716
0.011227,1.743275,6.531069,0.188244,0.187064,0.000115
-0.864452,1.88503,8.940907,-0.006485,0.028426,0.00875
1.144819,1.689088,8.091124,0.449585,-0.09641,0.122456
-0.470771,3.171754,10.258318,-0.642815,-0.017884,-0.039738
-0.405956,2.835553,11.252401,-0.118517,0.01805,-0.167092
0.948428,1.580264,13.504767,-0.020879,0.216223,-0.031387
-0.019609,4.285588,11.102861,0.254087,0.073195,-0.042972
-0.263302,1.758094,7.084468,0.014481,-0.068865,0.261925
1.343307,0.1684,12.508139,-0.142831,0.110558,-0.112117
-0.588127,3.358117,12.293186,0.099148,-0.104701,0.120952
-0.652044,1.510359,9.455537,0.05443,-0.08393,0.078203
-0.193398,5.281317,10.198592,0.434339,0.258916,0.141704
-0.386496,2.88046,12.246932,0.274938,-0.024473,0.317357
0.075443,1.500031,8.868907,-0.068891,-0.05245,-0.096888
-0.478854,2.784959,12.197236,0.126005,-0.280392,-0.286326
-0.363295,2.809208,7.11201,0.034125,0.050553,-0.200945
-1.115929,2.30356,9.118288,-0.061049,0.041662,0.229567
0.102237,1.837728,7.457941,0.361864,0.063342,0.010729
0.245639,1.511407,6.934929,0.162745,-0.180205,-0.093877
1.607357,1.580114,12.251573,-0.203078,-0.093962,-0.130546
0.391286,3.401227,8.233179,0.037605,-0.078014,-0.340349
-0.008383,3.658991,8.745114,0.277967,-0.321662,-0.142186
-0.369282,3.334167,8.600216,0.055618,0.255074,0.010304
0.418081,1.749711,7.562274,0.003422,-0.096111,-0.033022
-0.15852,2.230961,9.383088,0.148761,-0.11635,0.108314
-0.254471,2.868784,10.822045,0.27145,0.375081,-0.058019
-0.897833,1.464405,11.524385,0.016916,0.049124,0.08326
1.316662,2.501748,13.069921,-0.041197,0.130518,0.201765
0.67824,2.13022,9.180709,-0.027897,0.071784,-0.27683
0.713716,0.383203,7.512128,-0.020634,-0.112501,-0.255788
-0.154628,1.964664,6.723419,-0.276218,-0.246867,-0.355895
-1.662144,1.994902,8.877439,0.22499,-0.077315,0.031965
0.081431,1.275647,6.685547,0.117348,-0.144474,-0.140077
-0.845741,0.738564,9.105715,0.003127,0.007655,0.233076
-0.335602,2.040407,6.315816,-0.590149,-0.300191,-0.037042
0.414937,1.213227,12.85901,-0.043569,-0.17472,-0.08505
-0.468376,1.530268,13.202096,-0.395079,0.496502,0.102144
-0.948428,4.031267,11.189531,0.037203,-0.088662,-0.004318
0.166005,3.622617,7.988588,-0.259048,0.1445,-0.128476
-0.022603,0.761467,10.070309,0.021336,0.003703,-0.013694
1.47608,0.231119,10.805879,-0.071551,-0.131326,-0.371165
0.646057,3.215463,11.585308,-0.704857,0.032245,-0.441789
-0.25492,2.573598,11.371253,0.162096,-0.042006,-0.247233
0.872086,2.58737,12.16625,-0.412509,0.029823,0.683983
-0.247136,4.122278,8.302635,0.256443,-0.036758,0.07715
1.097518,2.478845,8.663833,-0.156811,-0.197986,-0.042885
-0.595162,1.287473,14.035114,0.073766,-0.003584,0.217172
0.463885,2.032623,7.305109,-0.137856,0.251506,0.472823
-0.284708,0.023052,11.148517,0.180024,-0.319598,-0.071225
-0.150287,2.08202,7.477251,-0.464462,0.263057,-0.421082
0.05793,2.295177,7.904612,-0.154477,0.180563,-0.437192
0.623903,1.73115,12.806918,-0.24808,-0.234275,-0.11198
0.377665,1.537153,8.964708,-0.000958,0.004895,0.164202
-1.050216,3.344794,10.878777,0.216224,0.078039,0.243624
0.983006,1.994602,9.222621,0.355568,-0.457069,0.077903
1.099164,0.368085,11.769725,-0.058129,-0.182239,-0.007982
-0.647703,3.579656,8.235873,-0.044039,-0.226506,0.225722
-0.075892,3.958219,11.876902,0.135814,0.045414,-0.062854
-0.551753,2.401007,7.041956,-0.076341,0.081165,0.34694
0.063318,2.70742,7.019353,0.053521,-0.15768,-0.01968
0.467628,0.364941,8.73284,0.366012,-0.109332,-0.040775
0.597258,1.62038,6.670129,0.263242,-0.357366,0.083504
0.123942,3.826942,10.685978,-0.408305,0.02749,0.105009
0.046553,2.468816,6.735693,0.041091,0.156056,-0.207459
1.268612,0.504451,6.949149,-0.060593,-0.017415,0.005446
-1.034648,3.376079,9.458381,-0.372445,0.502186,-0.424452
-0.487536,1.688788,7.836504,0.459219,0.568897,0.153549
0.704435,2.924469,10.981763,-0.187802,-0.141779,-0.093954
1.029559,0.766257,13.428575,0.205113,0.211038,-0.085013
-0.362396,3.343298,8.786429,-0.060938,-0.076119,0.077656
-0.477956,2.442471,7.095994,0.105326,-0.600282,-0.186012
0.427511,1.573827,7.986043,0.271441,-0.165403,-0.218717
0.053589,3.595373,11.010054,0.396909,0.170002,-0.004446
-0.308658,3.955524,7.72304,-0.215961,0.108514,-0.166607
0.065863,1.462608,12.2146,0.063157,0.652506,0.252371
-0.142354,2.744243,12.269086,0.194235,-0.040224,-0.105036
0.009879,2.394121,6.7803,0.175818,0.125259,-0.000146
0.940943,0.651146,8.433612,0.117428,-0.287578,0.050806
-0.18292,4.587211,7.212302,-0.038079,0.007,-0.10087
-0.222737,2.750979,8.196805,-0.176664,-0.111561,0.265016
0.219294,3.051105,8.950487,0.259592,-0.154137,0.074727
-1.431473,2.287244,9.276809,-0.060645,0.0347,0.211746
0.023351,2.391427,8.346044,0.082023,0.000338,-0.172178
0.742905,0.726439,11.032059,0.217541,0.000617,-0.255201
-0.331561,3.13538,6.332132,0.555281,-0.131221,0.577538
-0.226928,3.40482,6.651718,0.415399,-0.040816,0.183562
0.898432,1.868115,6.153404,-0.011919,-0.003113,0.169037
-1.360221,1.821113,11.0843,-0.257535,-0.047268,0.07231
-0.376767,2.667154,6.845864,0.021402,0.011285,0.157832
0.333207,4.46237,11.704011,-0.443787,0.616699,-0.384372
-0.355062,0.649499,8.061935,0.16697,0.354762,0.437684
-1.033601,2.605781,10.669213,0.144436,-0.255183,-0.012791
-0.328716,3.404221,8.051906,0.086006,-0.083601,-0.22454
2.001638,2.303709,9.326056,0.005008,-0.280581,-0.102258
0.751886,2.258354,10.706037,-0.029894,0.256847,0.410627
-0.24504,3.064877,9.356293,3e-05,-0.218203,0.181522
-0.179926,2.987637,7.246132,0.004064,-0.029419,-0.325968
0.352068,3.351231,7.233109,-0.152365,0.009668,-0.093235
-0.280367,2.201771,8.869805,0.093078,0.064376,0.07041
-0.433499,2.522105,7.475155,0.281469,0.134519,-0.075406
-0.576302,0.455503,9.859846,-0.047297,0.014128,0.070935
0.00464,2.56776,6.818321,0.676228,-0.278499,0.230012
-0.162113,3.468437,10.889555,0.169987,0.247021,-0.395843
1.814976,2.182012,8.252788,0.191121,0.100293,-0.23573
-0.166154,3.892505,8.347392,-0.005417,-0.131492,-0.317337
-0.369282,1.704206,7.240294,0.441264,-0.221712,0.043991
-0.306562,2.038461,8.219557,-0.142536,0.00434,-0.279484
-0.675845,1.516945,11.587853,-0.602989,-0.533066,0.196408
-0.673749,1.801953,11.546389,0.113671,0.059593,0.189909
-0.154928,1.931883,6.905141,-0.223282,-0.324296,0.167076
-1.428479,3.648962,11.032957,0.088871,-0.163875,-0.252931
-0.49532,1.532663,9.523645,0.009625,0.28293,-0.478183
-0.120799,2.311493,13.432018,0.531435,0.296391,-0.011489
-1.485511,1.902095,8.25204,-0.199936,0.297576,-0.046094
0.465981,2.800077,11.817176,0.14964,-0.213396,-0.412922
-0.267194,1.8994,7.699688,-0.042234,0.052881,0.119129
1.013842,1.342708,7.006929,0.731208,0.101317,0.449686
0.044008,2.878065,12.227623,0.25993,-0.281469,0.050794
-0.789458,2.835703,7.127728,0.051767,-0.3384,0.059029
0.139061,0.609832,9.902358,-0.12054,0.089898,-0.222577
-0.532443,1.80794,10.592423,-0.74233,-0.25785,0.401624
0.726739,0.469873,10.54557,-0.140477,-0.068198,-0.136113
0.402363,4.194577,12.691807,0.254876,0.027978,0.159249
-0.588127,2.607428,10.804682,-0.520823,0.142288,0.152835
0.002245,2.737358,6.318511,-0.313102,0.215429,-0.689729
-0.257614,2.214046,8.466544,0.221595,-0.200043,0.306651
0.163011,2.992427,7.326964,-0.032624,0.084882,0.232813
-0.364043,2.642305,7.430398,0.125071,-0.02509,-0.086486
0.648751,1.944756,6.189928,-0.07914,-0.235308,0.193426
1.630559,1.765728,8.9442,0.042388,0.51057,-0.149146
-0.373623,1.935924,7.65583,-1.158121,0.242165,-0.612412
-0.029339,1.353036,9.68965,0.167836,0.314164,-0.411333
0.317789,3.958219,9.961635,-0.617877,-0.319214,0.203278
0.333806,0.938548,13.876444,0.046571,0.037727,0.124496
-0.089364,2.724335,7.252568,-0.089565,-0.020726,-0.060355
1.172811,0.426613,7.942484,0.460698,0.355384,-0.139816
-0.024399,0.557441,13.677657,0.075866,-0.02028,-0.121727
-0.554896,1.815724,9.692195,0.021754,0.013154,-0.074749
0.236658,1.764231,5.520969,-0.079712,-0.170116,-0.008722
-0.685425,3.293601,11.226355,0.138438,0.145437,-0.192947
-0.492326,3.191064,10.633288,0.272164,0.063835,-0.179934
-1.195564,1.569337,10.971135,-0.37937,-0.028028,0.208016
-0.477058,2.146087,7.915989,-0.14091,-0.27152,-0.082127
-0.066761,1.675765,11.793226,0.681945,-0.030967,-0.190975
-0.176034,0.903521,9.018446,0.317504,0.159689,-0.117847
-0.152383,3.496729,9.552835,0.042177,-0.249589,0.1615
0.259411,3.272345,7.546407,-0.209662,-0.12553,-0.098595
0.907114,1.884581,11.444301,-0.030979,-0.205086,0.09379
1.089884,2.804718,10.657987,-0.604005,0.126284,0.669467
0.385448,1.945654,7.698491,-0.239854,0.027239,-0.326149
0.751737,2.063459,6.975345,0.384428,0.152833,-0.143972
0.539778,3.278782,8.844208,-0.03696,0.014623,-0.215148
-0.685425,1.74103,9.60822,0.018211,0.017998,-0.019785
-0.351768,3.325185,11.033256,-0.037242,-0.365192,0.134304
1.013243,2.777474,12.605287,0.225324,-0.074389,0.150825
0.89454,1.141376,7.754774,-0.326638,0.139437,0.137805
-0.528102,0.71162,13.3446,0.281401,0.009234,0.140638
0.281265,-0.381557,12.524904,-0.182506,-0.119604,0.04192
1.387764,1.778901,10.797197,-0.046848,0.09836,-0.446619
-0.740959,2.722239,7.430698,0.077205,-0.093318,-0.079237
0.234562,2.06765,7.063362,-0.786037,0.01079,0.123841
0.564626,1.682352,8.170609,0.072013,-0.515761,-0.113223
0.315694,2.587519,8.130193,-0.003097,0.089806,-0.640807
-0.792153,1.453477,9.741143,-0.143308,0.022719,-0.116768
-0.665217,0.841101,9.880054,-0.097441,0.068512,0.290498
0.170196,3.61618,9.537567,-0.008906,0.07284,0.046516
-1.699566,3.45272,10.531051,0.263529,-0.174372,0.158204
0.391586,1.556613,7.260651,0.786134,0.059036,0.410404
-0.404758,2.627037,7.088809,-0.6348,-0.493886,-0.113507
-0.180824,1.829346,13.21482,-0.550109,-0.146847,-0.060946
-0.194446,1.868714,13.202395,-0.555088,-0.600604,0.060422
0.92807,2.07723,7.536977,-0.264125,0.06021,-0.231943
0.31255,1.705703,6.295758,-0.060079,-0.010972,0.035829
0.881667,0.335303,12.116853,-0.086923,0.37361,-0.491395
-0.3127,2.030527,7.000941,0.524337,0.044731,0.061201
-0.466729,0.709674,12.143947,0.148025,0.118802,0.138615
0.273781,1.470542,6.582711,0.086743,-0.184053,0.153755
-0.377216,3.055596,11.987372,0.164367,0.205939,-0.232946
-0.012274,1.384471,6.941814,0.354494,0.26014,-0.044558
-0.122894,3.115322,9.707613,-0.042491,0.407472,0.562776
0.136366,2.579436,5.767506,-0.462816,-0.261351,-0.004801
-0.954864,0.231868,13.895903,-0.091527,-0.325698,0.144648
0.285456,3.716022,7.963141,0.172622,-0.071026,0.007472
0.526755,2.460583,11.010204,0.483213,-0.044393,0.118655
-0.078886,1.759142,13.452675,0.214364,0.054817,-0.172722
-0.149389,2.504442,6.345754,0.038084,0.192989,-0.177607
0.202379,3.35168,8.995693,0.112569,0.48332,-0.341967
-0.174687,2.681823,6.334228,-0.103655,0.011786,0.134729
0.159119,1.516197,12.912897,0.177983,0.008204,0.100261
0.188757,2.024839,10.25233,0.432884,-0.092352,0.111678
0.605491,1.545386,6.061196,0.134056,-0.066974,0.119095
0.941093,2.754272,9.260044,-0.014933,0.219811,-0.091332
-1.021476,2.855911,11.231145,-0.800251,-0.543176,-0.356535
-0.517474,2.943778,7.700736,0.169906,-0.003975,0.158093
0.011825,3.611839,6.377189,0.058027,-0.005366,-0.109797
-0.253573,2.945425,6.616241,0.180044,-0.348849,-0.014341
-0.756377,4.02962,10.949281,0.592146,-0.044243,0.374627
-0.720452,3.567681,12.139156,-1.086317,0.167221,-0.511777
-0.016466,4.276906,12.242591,0.21947,-0.406353,1.006319
0.261955,3.222349,10.903626,0.012799,-0.379041,-0.309452
0.91849,0.543969,9.121731,-0.013543,-0.104951,-0.136348
0.208965,3.904331,8.735534,-0.474667,0.166076,-0.00324
0.174387,3.321144,11.363619,0.032591,-0.217134,0.031221
-0.137115,0.784668,10.283914,0.199199,0.689983,-0.068839
2.152224,1.688489,9.618398,-0.48108,-0.034766,-0.029778
-0.93795,1.939367,11.259286,0.333125,-0.269988,-0.024252
-0.162562,2.528692,10.871443,0.121423,0.347863,-0.034454
1.11084,1.833387,9.172476,-0.103932,0.145095,-0.356538
0.063917,2.248624,8.692723,0.372967,-0.023547,0.006876
0.241448,4.381239,8.441396,-0.158655,-0.022876,-0.123846
-0.698298,1.190923,9.918375,0.026607,0.122268,-0.556426
0.077838,3.300636,9.611513,-0.062455,0.080915,-0.336029
0.519719,0.390238,11.3488,-0.181749,0.27638,-0.16546
-0.592767,2.363136,6.882837,0.130157,0.161954,-0.027479
-0.311203,1.900149,13.152849,-0.309645,0.196801,-0.549157
0.947081,2.137854,8.632998,0.148646,0.223977,-0.133997
0.015568,0.981359,9.575138,-0.013433,-0.01954,0.001109
-0.634081,4.034111,11.788735,-0.162346,0.164905,-0.291567
-1.082549,2.318678,12.228221,0.225218,0.648567,0.379044
-0.401166,3.403772,8.477022,-0.264553,-0.323635,0.10812
-0.105081,3.042872,11.967613,-0.510756,0.151488,0.080784
0.660277,1.222358,10.663824,0.458739,-0.409568,-0.486884
0.073647,3.775898,10.229877,0.083867,0.031875,0.210515
-0.603096,1.564846,9.68007,0.009179,-0.000741,-0.011895
0.854423,1.875151,7.604636,0.180896,-0.056565,0.264034
0.071402,0.549807,7.258107,0.060558,-0.085145,0.169422
-0.481549,3.840863,7.058422,0.047565,-0.057148,-0.266949
0.267494,1.613195,6.879095,-0.163724,0.320281,0.214127
0.848585,1.805096,7.898924,0.182062,0.029933,-0.022756
-1.396446,1.379082,10.075548,-0.079841,0.075183,0.691258
-0.098495,1.669478,9.805809,-0.146055,0.077806,-0.362494
-0.612975,1.821113,6.878197,-0.016217,-0.001294,-0.38472
1.201402,2.979404,9.519454,0.090816,-0.242285,4e-05
0.733026,1.521436,7.729177,0.236078,0.054432,-0.010776
0.176932,0.957409,10.819201,0.564644,-0.055059,-0.62541
-0.533341,3.430566,8.913963,0.035627,0.134483,-0.130455
-0.406555,1.852847,7.813602,-0.043861,-0.010224,-0.088097
0.116907,1.871109,12.801529,0.186488,0.231675,0.612723
-1.099464,2.213746,7.662715,-0.058215,-0.400891,-0.202728
-0.691861,1.144969,10.683883,-0.081926,-0.047294,0.009748
-0.262105,2.482737,6.532865,0.432412,0.439905,-0.204004
-0.397424,0.945135,11.286679,0.054759,-0.300185,-0.030001
1.134191,2.356999,11.084899,-0.162465,-0.165683,-0.062456
-1.422342,3.347489,11.208392,-0.041204,0.041173,0.286973
-1.358275,3.176095,12.100537,0.728899,0.994902,0.482575
-0.491129,1.226998,9.880803,-0.310945,-0.663255,0.374553
-0.194895,0.859363,12.127032,0.493925,-0.512347,0.413522
-0.19235,1.646277,6.956334,-0.57485,-0.088823,-0.324849
-0.66836,1.603765,11.367361,0.409679,-0.065076,0.239562
0.218845,0.451012,9.957743,0.198649,0.026037,0.13296
-0.271835,2.739453,7.119345,0.006247,-0.241875,0.032871
-0.422871,0.961002,12.860357,0.092636,0.194394,-0.250543
0.619861,0.771047,7.782317,0.018127,0.30118,0.067455
0.416434,2.124083,9.663006,0.328974,0.457135,0.232573
-1.235531,1.714834,9.466165,0.365824,0.272894,0.135489
0.398022,1.199306,14.20546,0.227769,-0.074904,-0.107181
0.433648,2.254462,8.100555,0.055888,0.100592,-0.175795
1.049767,1.77905,11.137739,-0.071387,-0.151333,0.305831
-0.256417,4.043691,11.063493,0.164543,-0.268256,0.008397
0.071551,0.440684,11.803255,0.184151,-0.182763,-0.050387
0.936602,1.664838,10.164912,0.301283,0.260594,0.260814
0.988095,2.897076,11.588302,0.368767,0.173747,-0.024885
-1.262774,1.439556,7.469168,0.045113,-0.00904,-0.159524
-0.681233,0.917442,9.828412,0.194113,-1.03072,-0.81948
0.044308,1.854793,10.40606,0.150305,-0.024567,-0.106749
0.783022,-0.161364,9.430988,0.263813,-0.15589,-0.18788
1.397494,2.114054,12.429403,-0.108606,0.108812,-0.050078
0.682281,3.870801,8.461903,0.096529,0.095622,-0.101428
-0.539179,0.700992,10.793904,0.028784,-0.167315,0.002202
0.263153,2.980751,10.554851,0.266569,0.569581,0.527775
0.200583,3.120261,8.239167,0.082759,0.14515,-0.355671
0.326172,2.962939,11.796968,-0.018399,0.306002,0.004165
1.109642,1.082699,8.01643,0.1754,0.571352,0.12907
-0.258063,3.442691,8.085736,0.314717,0.096299,-0.065467
0.613873,2.639012,6.042185,-0.019016,0.150718,0.220938
-0.596659,1.372496,9.753268,0.207016,0.137874,-0.449363
-1.027912,5.349426,9.476793,0.161111,-0.374704,0.323159
-0.391436,3.27504,10.794203,-0.089314,-0.201876,-0.197535
0.588277,1.747915,6.010302,0.173566,0.072355,-0.238792
-1.059946,3.813769,10.974728,0.258339,0.343039,0.074575
0.166753,2.001039,6.376141,-0.372305,-0.564228,0.111904
1.199007,0.110021,10.753488,-0.069859,-0.14026,-0.045173
1.146466,1.612148,8.744067,-0.237544,-0.142793,0.073983
-0.207169,2.063758,7.234306,0.04696,-0.051936,-0.406343
1.098116,2.307601,9.090596,0.322946,0.095885,-0.071725
2.167493,2.273023,11.554323,-0.046763,-0.327139,0.199633
-0.873883,1.780547,9.56017,0.102084,-0.734832,-0.237309
0.00958,4.468059,11.884237,0.043463,-0.102041,-0.078203
1.597029,-0.387095,10.581346,0.133116,0.10368,0.020691
-0.278122,2.487228,9.631272,0.391418,-0.305496,-0.919243
-1.792073,1.228944,9.756262,0.747453,0.260397,0.335683
-0.951422,2.855612,10.965298,-0.183932,0.373952,0.257655
-0.580643,-0.180824,10.219848,0.31628,0.111744,-0.009099
-0.335303,3.09227,7.276518,-0.022607,-0.027669,0.073588
-0.985401,2.32272,10.044263,0.012125,-0.346803,0.206777
0.097447,1.871408,9.26169,-0.170292,-0.239298,0.253379
-0.921633,2.278562,9.416169,0.135,-0.082835,0.097271
-0.171094,1.981729,11.663296,0.110186,-0.436415,0.261929
0.330064,1.112636,7.253766,-0.231057,-0.487594,0.052031
-0.36554,2.605781,6.592291,-0.068661,0.11487,-0.372695
0.686772,2.043401,7.56886,-0.845623,-0.052226,-0.525465
-0.780926,3.110831,8.31431,-0.108088,0.035473,-0.146679
-0.018561,2.716252,11.674972,-0.596873,-0.049204,-0.001028
-1.547632,3.391497,11.043435,0.366653,0.026454,0.170559
0.38006,2.958298,7.994426,0.172421,-0.024113,-0.000133
-0.309407,3.942052,10.766062,0.024732,-0.148271,0.035868
-0.119751,2.624343,9.689052,0.235984,-0.276047,-0.098883
0.967738,1.900149,7.070996,-0.254708,-0.001276,-0.083195
0.617616,2.283202,13.46929,-0.128395,-0.35157,-0.112803
0.015418,3.240312,5.709727,0.198094,0.0113,-0.100136
0.983455,0.955613,10.240654,-0.089296,-0.257587,0.165061
0.337249,3.923641,11.089689,0.207137,0.023294,-0.070708
-0.503403,2.989583,12.303664,-0.215045,-0.471422,-0.292195
0.259261,2.123933,6.434968,0.394155,-0.003318,0.039437
1.264271,-0.223485,9.990225,-0.044643,0.231147,0.033232
0.038919,2.301913,9.202863,0.745037,-0.166387,0.358063
0.154179,1.643882,6.630761,0.026175,-0.060474,-0.030028
0.319136,3.348387,11.043734,-0.887684,0.262579,-0.355264
0.90876,1.970353,6.393355,0.16367,-0.224927,-0.019144
0.609083,1.334475,7.289242,0.066137,-0.174724,-0.016421
0.36075,2.419419,12.97427,0.278552,0.327426,0.364943
-0.872236,2.463727,11.770323,-0.03052,-0.118244,-0.0714
-0.908611,0.789608,10.069261,-0.237424,0.114499,-0.509474
-1.774709,1.055605,12.007879,0.422889,0.581767,-0.022118
1.493444,2.160457,8.772657,-0.177412,0.053355,0.387161
-0.623154,2.77957,13.309722,0.355017,0.012191,-0.293332
1.676214,0.618813,9.623039,-0.152597,-0.373318,-0.056826
-0.963846,1.756897,9.175619,-0.087334,-0.019422,0.100178
-0.795596,1.590592,8.751401,0.642405,0.332076,0.369974
-1.179697,3.165318,12.587325,0.030699,0.536654,-0.265331
0.043709,1.569935,6.448291,-0.753662,-0.379079,-0.521858
0.845442,0.733325,7.128476,0.005658,0.147717,-0.049921
0.566721,3.901637,8.036338,0.153725,-0.084103,0.242849
0.247735,3.804938,10.253079,-0.522587,0.10282,0.154063
1.217269,1.838327,8.547226,0.283426,-0.246452,-0.28198
0.0,4.107009,10.638677,0.930551,-0.426727,0.538684
1.36591,2.497107,12.415482,-0.113797,-0.355461,-0.01797
-0.374821,0.978216,7.143745,-0.152172,0.018313,-0.258105
0.447869,1.374741,10.723101,-0.428977,0.023562,-0.10115
1.306333,1.88982,8.913215,0.09149,0.097907,0.352325
0.823138,0.342338,9.682166,-0.224189,-0.310306,-0.24667
-1.387914,2.747836,9.80057,-0.694821,0.767823,0.060238
0.1681,2.315086,7.528594,0.711805,0.224257,-0.217357
0.398172,1.212179,9.622889,0.006871,-0.067987,-0.29471
1.063688,1.343157,11.241024,-0.130742,-0.20878,0.418996
1.659449,1.398242,7.885153,-0.033155,0.055755,0.274473
-0.640069,1.544339,8.284522,0.032498,0.0875,0.28849
-0.254022,1.862128,10.998528,0.302385,0.211811,-0.569405
0.396675,3.272046,11.158995,0.221736,-0.101529,0.178784
0.616568,1.421145,7.761061,-0.19355,0.030213,0.157981
-0.544568,1.138083,9.700278,0.758058,0.155941,-0.031054
-0.829575,3.4144,10.10354,-0.778579,0.173018,0.037022
-1.074316,3.615432,8.806786,0.37118,0.340217,0.00272
-0.549058,1.468596,9.456585,-0.28071,-0.141578,-0.170605
-0.869542,3.310516,10.164313,-0.027338,-0.427491,-0.040879
-0.48574,2.799778,8.581804,0.097992,-0.273293,0.09959
0.05269,2.378105,7.859855,-0.066361,-0.047536,-0.182206
0.770747,2.431843,9.650881,-0.078982,0.153564,-0.205719
0.085323,3.277285,11.800411,0.367905,-0.173167,-0.155237
-0.297731,2.272574,7.108568,0.15764,0.064382,-0.047044
-0.095352,2.380949,7.168443,-0.274975,-0.137043,0.195345
1.225502,1.453477,8.34814,0.016786,-0.039673,-0.477741
-0.356559,1.683848,9.047785,-0.489354,0.083444,-0.034988
-1.434317,1.540297,12.899725,0.080801,-0.379139,0.620793
-0.141606,4.076473,12.110865,-0.472517,-0.876016,-0.064346
-0.157323,2.382296,6.361322,0.247763,0.191309,-0.576162
-0.201182,2.93809,12.111464,-0.91184,-0.153377,-0.506032
0.797392,1.05291,8.012688,0.131441,-0.227912,0.098779
1.014141,1.241069,7.277117,0.334472,-0.005836,-0.269087
0.297731,3.090174,5.730084,0.152312,-0.090942,-0.098676
0.804427,2.235601,11.23833,0.114102,0.692576,-0.014514
0.982856,-0.230221,10.937455,0.355134,-0.078962,-0.119713
0.305515,2.095043,7.927515,0.04513,-0.278809,0.216825
1.285527,0.779579,9.849069,0.191543,-0.088671,-0.097575
-0.1925,2.93809,6.452632,-0.017872,0.232891,0.312723
0.08158,1.457818,11.746523,-0.750636,-0.4853,-0.096464
-0.672252,2.259102,9.029074,0.096662,0.169261,-0.257055
1.551075,1.320105,8.831784,0.40993,-0.304206,0.209533
0.811313,1.567241,11.526031,-0.159633,0.393191,-0.135329
-0.869242,2.357747,11.720178,-0.297791,-0.553099,0.129115
0.583636,3.035987,10.815309,0.135648,-0.130724,0.074746
0.839754,0.34129,13.198504,-0.216492,-0.061207,0.225712
1.044229,1.091231,7.235803,0.248682,-0.059655,0.128571
0.855471,0.827479,11.035052,0.378568,0.272515,-0.095772
-0.085622,0.550256,9.576186,-0.007453,-0.177199,0.338123
-0.209115,1.762734,7.412286,0.097573,-0.048261,0.112487
1.337169,2.754272,12.018208,-0.121709,-0.278657,-0.084368
1.915866,1.384621,12.129427,-0.150165,0.13432,0.496132
-0.039368,2.859354,8.337961,0.090096,-0.301156,-1.443142
-1.566942,2.209855,9.365724,-0.459309,-0.401627,-0.339378
